date,congestion,diffRatio
2020-12-31,14,-0.6410256410256411
2021-01-04,16,-0.5151515151515151
2021-01-05,17,-0.5405405405405406
2021-01-06,17,-0.5526315789473685
2021-01-07,16,-0.5897435897435898
2021-01-08,17,-0.5526315789473685
2021-01-09,13,-0.5357142857142857
2021-01-10,8,-0.6521739130434783
2021-01-11,17,-0.4848484848484848
2021-01-12,18,-0.5135135135135135
2021-01-13,18,-0.5263157894736842
2021-01-14,20,-0.4871794871794871
2021-01-15,19,-0.5
2021-01-16,13,-0.5357142857142857
2021-01-17,10,-0.5652173913043478
2021-01-18,18,-0.4545454545454545
2021-01-19,19,-0.4864864864864865
2021-01-20,19,-0.5
2021-01-21,18,-0.5384615384615384
2021-01-22,20,-0.4736842105263157
2021-01-23,15,-0.4642857142857143
2021-01-24,13,-0.4347826086956521
2021-01-25,21,-0.3636363636363636
2021-01-26,21,-0.4324324324324324
2021-01-27,21,-0.4473684210526316
2021-01-28,24,-0.3846153846153846
2021-01-29,22,-0.4210526315789473
2021-01-30,15,-0.4642857142857143
2021-01-31,11,-0.5217391304347826
2021-02-01,20,-0.3939393939393939
2021-02-02,22,-0.4054054054054054
2021-02-03,21,-0.4473684210526316
2021-02-04,21,-0.4615384615384615
2021-02-05,24,-0.3684210526315789
2021-02-06,17,-0.3928571428571428
2021-02-07,10,-0.5652173913043478
2021-02-08,22,-0.3333333333333333
2021-02-09,21,-0.4324324324324324
2021-02-10,22,-0.4210526315789473
2021-02-11,23,-0.4102564102564102
2021-02-12,25,-0.3421052631578947
2021-02-13,22,-0.2142857142857142
2021-02-14,13,-0.4347826086956521
2021-02-15,28,-0.1515151515151515
2021-02-16,25,-0.3243243243243243
2021-02-17,26,-0.3157894736842105
2021-02-18,24,-0.3846153846153846
2021-02-19,27,-0.2894736842105263
2021-02-20,22,-0.2142857142857142
2021-02-21,14,-0.391304347826087
2021-02-22,23,-0.303030303030303
2021-02-23,25,-0.3243243243243243
2021-02-24,25,-0.3421052631578947
2021-02-25,24,-0.3846153846153846
2021-02-26,32,-0.1578947368421052
2021-02-27,25,-0.1071428571428571
2021-02-28,14,-0.391304347826087
2021-03-01,24,-0.2727272727272727
2021-03-02,24,-0.3513513513513513
2021-03-03,26,-0.3157894736842105
2021-03-04,25,-0.358974358974359
2021-03-05,28,-0.2631578947368421
2021-03-06,22,-0.2142857142857142
2021-03-07,16,-0.3043478260869565
2021-03-08,31,-0.0606060606060606
2021-03-09,36,-0.027027027027027
2021-03-10,33,-0.131578947368421
